analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
E0103,4,SCAN-B,clinically defined TNBC,0,scarHRD_score,candidate_mean_z,Adjust tumor purity,,OLS beta per signature unit,,,,conventional 95% CI,,,,,,,,unavailable,Not estimable: No patient-level tumor purity supplied in local inputs,sensitivity,UNAVAILABLE,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,17,,,,,,,,,
E0104,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,Fractional logit,0.990127764489608,logit conditional mean coefficient,0.990127764489608,0.3944615850345772,1.585793943944639,HC0 sandwich 95% CI,0.0011224399305683,,,,,,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,18,,,,,,,,,
E0105,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_mean_z,Fractional logit adjusted,0.3572463028202032,logit conditional mean coefficient,0.3572463028202032,-0.2914535142732969,1.0059461199137034,HC0 sandwich 95% CI,0.2804209192929655,,,,,,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,NO_SUPPORT_AT_THRESHOLD,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_adjusted_results.csv,19,,,,,,,,,
E0106,4,SCAN-B,clinically defined TNBC,225,SBS3,candidate_mean_z,Secondary genomic exposure,0.1030609944246528,OLS beta per signature unit,0.1030609944246528,0.0566563423756334,0.1494656464736722,conventional 95% CI,1.8517680925997403e-05,3.626274105256489e-05,,5.555304277799221e-05,0.0791033021770365,0.2916803624104509,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_secondary_results.csv,0,0.0548788326969667,0.1512431561523388,,,,,,,
E0107,4,SCAN-B,clinically defined TNBC,201,SV3,candidate_mean_z,Secondary genomic exposure,0.1122427127941865,OLS beta per signature unit,0.1122427127941865,0.0308521804583284,0.1936332451300446,conventional 95% CI,0.007117182068896,0.0043037044600876,,0.0106757731033441,0.0358313476410614,0.2216690097931681,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_secondary_results.csv,1,0.0356067999489212,0.1888786256394518,,,,,,,
E0108,4,SCAN-B,clinically defined TNBC,225,delMH,candidate_mean_z,Secondary genomic exposure,0.0498294343535381,OLS beta per signature unit,0.0498294343535381,0.001748142007045,0.0979107267000313,conventional 95% CI,0.0422976437888318,0.0519449344125076,,0.0422976437888318,0.0183607180216754,0.1563988020397898,,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_secondary_results.csv,2,-0.0004234159333416,0.1000822846404179,,,,,,,
E0109,4,SCAN-B,clinically defined TNBC,225,HRDetect_binary,candidate_mean_z,Published HRD/HRP logistic,0.5422849564962022,odds ratio per predictor SD,1.7199323462844112,1.279885242246415,2.3112754004439613,conventional 95% CI,0.0003223558861087,,,0.0006447117722175,0.0469072988552431,,133.0,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_secondary_results.csv,3,,,,,0.6550343249427918,,,,
E0110,4,SCAN-B,clinically defined TNBC,225,scarHRD_binary,candidate_mean_z,Published HRD/HRP logistic,0.4969435053101515,odds ratio per predictor SD,1.6436896563596275,1.2199748896272655,2.214566635260072,conventional 95% CI,0.0010862228332128,,,0.0010862228332128,0.0393862223586454,,143.0,estimated,Association detected; scope limited to this model.,secondary/exploratory,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_secondary_results.csv,4,,,,,0.6499232474842231,,,,
E0111,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,HORMAD1_z,Exploratory individual candidate,0.19404951475765,OLS beta per signature unit,0.19404951475765,0.1396284344089734,0.2484705951063267,conventional 95% CI,2.5381470348875068e-11,3.5322759382516747e-11,,2.2843323313987557e-10,0.1812780838952601,0.3961744318882583,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,0,0.1391873343832829,0.2489116951320171,,,,,,,
E0112,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,HORMAD2_z,Exploratory individual candidate,0.0469256937604509,OLS beta per signature unit,0.0469256937604509,-0.0128995824829042,0.1067509700038062,conventional 95% CI,0.1235844249426375,0.1559677662739674,,0.2357361681771705,0.0106008718377402,0.0972965097157604,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,1,-0.0180337755744337,0.1118851630953356,,,,,,,
E0113,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,STAG3_z,Exploratory individual candidate,0.0384797192651948,OLS beta per signature unit,0.0384797192651948,-0.0214504527454567,0.0984098912758464,conventional 95% CI,0.2070797862682336,0.2174303403662323,,0.2662454394877289,0.0071282671846444,0.0790571007163927,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,2,-0.022827785949588,0.0997872244799778,,,,,,,
E0114,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,REC8_z,Exploratory individual candidate,0.046028592002079,OLS beta per signature unit,0.046028592002079,-0.013808820098335,0.105866004102493,conventional 95% CI,0.1309645378762058,0.1425405620707999,,0.2357361681771705,0.0101994219821401,0.0888253265908133,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,3,-0.0156098166062961,0.107667000610454,,,,,,,
E0115,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,SMC1B_z,Exploratory individual candidate,0.0426944153087388,OLS beta per signature unit,0.0426944153087388,-0.0171860280472956,0.1025748586647734,conventional 95% CI,0.1613923718549207,0.1807210727912985,,0.242088557782381,0.0087753070330728,0.1588219491275149,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,4,-0.0199655813372021,0.1053544119546799,,,,,,,
E0116,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,SYCP2_z,Exploratory individual candidate,0.0175618540227481,OLS beta per signature unit,0.0175618540227481,-0.0425383984471081,0.0776621064926043,conventional 95% CI,0.5653006703769543,0.5781853389678887,,0.5823917195893457,0.001484775886281,0.0617014327855035,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,5,-0.0445880101702243,0.0797117182157206,,,,,,,
E0117,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,SYCP3_z,Exploratory individual candidate,0.0788046971174189,OLS beta per signature unit,0.0788046971174189,0.0195656690497835,0.1380437251850543,conventional 95% CI,0.0093561180443125,0.0129043095396113,,0.0421025311994065,0.0298967781168016,0.2092953091505558,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,6,0.0168487111935033,0.1407606830413345,,,,,,,
E0118,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,MSH4_z,Exploratory individual candidate,0.0167960112566011,OLS beta per signature unit,0.0167960112566011,-0.0433080533090324,0.0769000758222348,conventional 95% CI,0.5823917195893457,0.6224038874535558,,0.5823917195893457,0.001358102328944,0.0527420902579532,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,7,-0.0503242424842439,0.0839162649974463,,,,,,,
E0119,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,MSH5_z,Exploratory individual candidate,0.0632730541018767,OLS beta per signature unit,0.0632730541018767,0.0037105519278683,0.122835556275885,conventional 95% CI,0.037441478143783,0.0301414259030866,,0.112324434431349,0.0192733751734466,0.1495891276864728,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,8,0.0061328952380637,0.1204132129656896,,,,,,,
E0120,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,candidate_median_z,Prespecified median signature,0.1948789436693472,OLS beta per signature unit,0.1948789436693472,0.0944634527652488,0.2952944345734457,conventional 95% CI,0.000170093673808,0.0006062246987076,,,0.061553932361836,0.3118395150901095,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,9,0.0844747489978222,0.3052831383408723,,,,,,,
E0121,4,SCAN-B,clinically defined TNBC,215,HRDetect_probability,candidate_mean_z,Exclude Cook distance >4/N,0.3711919501530042,OLS beta per signature unit,0.3711919501530042,0.2587516263284679,0.4836322739775405,conventional 95% CI,5.385232616594481e-10,1.1813827474158606e-12,,,0.165833265880725,0.3840517761839213,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,10,0.2744126809520713,0.4679712193539371,,,,,,,
E0122,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,HORMAD1_z,Exploratory individual candidate,10.630262458121596,OLS beta per signature unit,10.630262458121596,7.566665558856348,13.693859357386843,conventional 95% CI,7.613958425050462e-11,2.7766805249183675e-10,,6.852562582545414e-10,0.1733304137570059,0.38030819648068,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,11,7.4616340957932,13.79889082044999,,,,,,,
E0123,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,HORMAD2_z,Exploratory individual candidate,2.880062620295359,OLS beta per signature unit,2.880062620295359,-0.4679350247910525,6.228060265381771,conventional 95% CI,0.0914278456841808,0.050734053164107,,0.1645701222315256,0.0127230331980739,0.1225670271303152,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,12,-0.009280443310331,5.7694056839010495,,,,,,,
E0124,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,STAG3_z,Exploratory individual candidate,1.5093188054360145,OLS beta per signature unit,1.5093188054360145,-1.854290574922075,4.872928185794104,conventional 95% CI,0.377500659042463,0.3483135640505872,,0.4246882414227708,0.0034942080956563,0.0879518039896088,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,13,-1.6554052721986268,4.674042883070655,,,,,,,
E0125,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,REC8_z,Exploratory individual candidate,1.9258470081925807,OLS beta per signature unit,1.9258470081925807,-1.4340562991563683,5.285750315541531,conventional 95% CI,0.2598783256824134,0.3007047583827965,,0.3341292758773887,0.0056889270617407,0.0652552610310338,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,14,-1.732758443585625,5.584452459970787,,,,,,,
E0126,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,SMC1B_z,Exploratory individual candidate,4.5249515412848895,OLS beta per signature unit,4.5249515412848895,1.2087837600957156,7.841119322474063,conventional 95% CI,0.0077083429488625,0.0092277431959167,,0.0173437716349406,0.0314061473831687,0.1881698255394647,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,15,1.129743842624427,7.920159239945352,,,,,,,
E0127,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,SYCP2_z,Exploratory individual candidate,2.686073212161454,OLS beta per signature unit,2.686073212161454,-0.6647314996479787,6.036877923970887,conventional 95% CI,0.1155882949077622,0.1065451912819861,,0.1733824423616433,0.0110668109372579,0.1120923994132949,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,16,-0.5804756363139068,5.952622060636815,,,,,,,
E0128,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,SYCP3_z,Exploratory individual candidate,4.776717998229962,OLS beta per signature unit,4.776717998229962,1.4667050118200369,8.086730984639889,conventional 95% CI,0.0048710276346695,0.0094882870770596,,0.0146130829040086,0.0349982238539571,0.2051981548964859,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,17,1.179192984822144,8.37424301163778,,,,,,,
E0129,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,MSH4_z,Exploratory individual candidate,-0.0294221244470062,OLS beta per signature unit,-0.0294221244470062,-3.3989212888095395,3.340077039915527,conventional 95% CI,0.9862863896592736,0.9890583923810744,,0.9862863896592736,1.3278066989252937e-06,0.0490963568938207,,estimated,No statistical support at the recorded threshold; not proof of no effect.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,18,-4.25264348791701,4.193799239022998,,,,,,,
E0130,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,MSH5_z,Exploratory individual candidate,5.92119942051634,OLS beta per signature unit,5.92119942051634,2.6435528734301625,9.198845967602516,conventional 95% CI,0.0004530620867022,0.0002952142945076,,0.0020387793901603,0.0537781892501341,0.2257531841562637,,estimated,Association detected; scope limited to this model.,sensitivity,CONTEXT_ONLY,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,19,2.748210854060119,9.09418798697256,,,,,,,
E0131,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,candidate_median_z,Prespecified median signature,14.26587371177098,OLS beta per signature unit,14.26587371177098,8.772352746858136,19.759394676683826,conventional 95% CI,6.674461246239411e-07,7.29803793152964e-06,,,0.1050967627219686,0.3670822232635567,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,20,8.145267100835703,20.38648032270626,,,,,,,
E0132,4,SCAN-B,clinically defined TNBC,216,scarHRD_score,candidate_mean_z,Exclude Cook distance >4/N,20.47216522700926,OLS beta per signature unit,20.47216522700926,14.058601514284335,26.885728939734182,conventional 95% CI,1.745662066983532e-09,1.7194757058099758e-11,,,0.1561076792640345,0.3908876253867859,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_gene_sensitivity.csv,21,14.795914432827225,26.14841602119129,,,,,,,
E0133,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.1551480355348236,OLS beta per signature unit,0.1551480355348236,0.0438449253423229,0.2664511457273242,conventional 95% CI,0.0065068335037579,0.011315691761297,,,0.0327298364493644,0.2110166455962916,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,0,0.0354370379321395,0.2748590331375076,,HORMAD1,,,,,
E0134,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2057718086166068,OLS beta per signature unit,0.2057718086166068,0.0998108100673263,0.3117328071658873,conventional 95% CI,0.0001685281672903,0.0013358963046691,,,0.0616272960397863,0.2877781289506953,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,1,0.0809715674402456,0.3305720497929681,,HORMAD2,,,,,
E0135,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2237325148634684,OLS beta per signature unit,0.2237325148634684,0.1145506963826946,0.3329143333442422,conventional 95% CI,7.408636264661346e-05,0.0002132319138089,,,0.0681435360368788,0.2952085967130215,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,2,0.1066205961535728,0.340844433573364,,STAG3,,,,,
E0136,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2142014200903703,OLS beta per signature unit,0.2142014200903703,0.1063411814005797,0.3220616587801609,conventional 95% CI,0.0001208141671285,0.0004029744759049,,,0.0642675452522282,0.2929624947324063,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,3,0.0967012433226413,0.3317015968580993,,REC8,,,,,
E0137,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2288083163804986,OLS beta per signature unit,0.2288083163804986,0.1179897969608023,0.339626835800195,conventional 95% CI,6.558260409481724e-05,0.0002057185399404,,,0.0691091819803573,0.2723567214496418,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,4,0.1093418373547328,0.3482747954062645,,SMC1B,,,,,
E0138,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.239557548344171,OLS beta per signature unit,0.239557548344171,0.1293114574084088,0.3498036392799333,conventional 95% CI,2.7513030358460865e-05,0.0001175223199686,,,0.0759789468061528,0.2891308470290771,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,5,0.119148497552637,0.359966599135705,,SYCP2,,,,,
E0139,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.1968979542466681,OLS beta per signature unit,0.1968979542466681,0.0893920368007229,0.3044038716926134,conventional 95% CI,0.0003791241632405,0.0010350404914556,,,0.0551923818335792,0.2566613990729035,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,6,0.0801871136860242,0.3136087948073121,,SYCP3,,,,,
E0140,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2144670374548141,OLS beta per signature unit,0.2144670374548141,0.109787375904627,0.3191466990050011,conventional 95% CI,7.430692179474025e-05,0.0001796754470757,,,0.0681199882105746,0.2848714707121787,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,7,0.1035402598360615,0.3253938150735666,,MSH4,,,,,
E0141,4,SCAN-B,clinically defined TNBC,225,HRDetect_probability,leave_one_out_score,Leave one gene out,0.2153949135664832,OLS beta per signature unit,0.2153949135664832,0.1052038236689526,0.3255860034640137,conventional 95% CI,0.0001530727270702,0.0006283311292305,,,0.0623904386249576,0.2787926675094817,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,8,0.0930112372544594,0.3377785898785069,,MSH5,,,,,
E0142,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,10.707794590338478,OLS beta per signature unit,10.707794590338478,4.5271084201827545,16.888480760494204,conventional 95% CI,0.0007600841223744,0.0011457107629511,,,0.0496727215380993,0.2425444428822844,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,9,4.303273804410645,17.112315376266313,,HORMAD1,,,,,
E0143,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,13.207816281669343,OLS beta per signature unit,13.207816281669343,7.332824724899492,19.082807838439194,conventional 95% CI,1.4749286032373495e-05,0.0001348728189339,,,0.0808965538727288,0.3105503051246811,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,10,6.508314379870326,19.90731818346836,,HORMAD2,,,,,
E0144,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,14.72694198559787,OLS beta per signature unit,14.72694198559787,8.695940218384656,20.757943752811084,conventional 95% CI,2.75171560998114e-06,7.187913569063166e-06,,,0.0940715345124576,0.3265686981205604,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,11,8.41329158413692,21.040592387058823,,STAG3,,,,,
E0145,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,14.134095901568475,OLS beta per signature unit,14.134095901568475,8.172338982036267,20.095852821100685,conventional 95% CI,5.1565771646316245e-06,1.998451949849661e-05,,,0.0891558217540826,0.3291754736030011,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,12,7.743614883684862,20.524576919452088,,REC8,,,,,
E0146,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,13.812793886539977,OLS beta per signature unit,13.812793886539977,7.641651433307302,19.983936339772647,conventional 95% CI,1.601938856638661e-05,3.278192996139515e-05,,,0.0802457099006785,0.2945940785610833,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,13,7.392539682708648,20.2330480903713,,SMC1B,,,,,
E0147,4,SCAN-B,clinically defined TNBC,225,scarHRD_score,leave_one_out_score,Leave one gene out,14.607912589816204,OLS beta per signature unit,14.607912589816204,8.47868152790992,20.737143651722487,conventional 95% CI,4.620970050423311e-06,1.4743311777925874e-05,,,0.0900153328752495,0.309330684016789,,estimated,Association detected; scope limited to this model.,sensitivity,EXPLORATORY_SUPPORT,Observational; endpoint-specific complete cases; no causal or clinical utility inference. Proliferation attenuation; BRCA/purity unavailable; correlated genomic endpoints.,outputs/v2/stage4/scanb_leave_one_gene_out.csv,14,8.110281228988374,21.105543950644037,,SYCP2,,,,,
